route_id,deployment,http_method,path,surface,controller_method,source,current_guard,current_target_predicate,canonical_action,target_accepted_principal_lanes,target_resolver,risk_tier,migration_mode,disposition,review_status,notes,required_sections
mvc:delete:/api/v1/file-browser/ignore,NAVIGATOR_LAUNCHER,DELETE,/api/v1/file-browser/ignore,NAVIGATOR_INTERNAL,FileBrowserController.removeFoggyIgnore,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/FileBrowserController.java:298,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (resolveClient),directory.file.remove-foggy-ignore,NAVIGATOR_USER/AUTHENTICATED,NAVIGATOR_USER_TENANT_DIRECTORY_FILE_OWNER_RESOLVER[LIST_OR_BODY_TARGET],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/api/v1/file-browser/ignore,NAVIGATOR_LAUNCHER,GET,/api/v1/file-browser/ignore,NAVIGATOR_INTERNAL,FileBrowserController.getFoggyIgnore,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/FileBrowserController.java:261,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (resolveClient),directory.file.get-foggy-ignore,NAVIGATOR_USER/AUTHENTICATED,NAVIGATOR_USER_TENANT_DIRECTORY_FILE_OWNER_RESOLVER[LIST_OR_BODY_TARGET],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:post:/api/v1/file-browser/ignore,NAVIGATOR_LAUNCHER,POST,/api/v1/file-browser/ignore,NAVIGATOR_INTERNAL,FileBrowserController.addFoggyIgnore,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/FileBrowserController.java:277,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (resolveClient),directory.file.add-foggy-ignore,NAVIGATOR_USER/AUTHENTICATED,NAVIGATOR_USER_TENANT_DIRECTORY_FILE_OWNER_RESOLVER[LIST_OR_BODY_TARGET],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/api/v1/file-browser/list,NAVIGATOR_LAUNCHER,GET,/api/v1/file-browser/list,NAVIGATOR_INTERNAL,FileBrowserController.listFiles,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/FileBrowserController.java:38,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (resolveClient),directory.file.list-files,NAVIGATOR_USER/AUTHENTICATED,NAVIGATOR_USER_TENANT_DIRECTORY_FILE_OWNER_RESOLVER[LIST_OR_BODY_TARGET],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/api/v1/file-browser/raw,NAVIGATOR_LAUNCHER,GET,/api/v1/file-browser/raw,NAVIGATOR_INTERNAL,FileBrowserController.readRaw,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/FileBrowserController.java:77,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (resolveClient),directory.file.read-raw,NAVIGATOR_USER/AUTHENTICATED,NAVIGATOR_USER_TENANT_DIRECTORY_FILE_OWNER_RESOLVER[LIST_OR_BODY_TARGET],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/api/v1/file-browser/search,NAVIGATOR_LAUNCHER,GET,/api/v1/file-browser/search,NAVIGATOR_INTERNAL,FileBrowserController.searchFiles,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/FileBrowserController.java:219,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (resolveClient),directory.file.search-files,NAVIGATOR_USER/AUTHENTICATED,NAVIGATOR_USER_TENANT_DIRECTORY_FILE_OWNER_RESOLVER[LIST_OR_BODY_TARGET],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/api/v1/file-browser/search-content,NAVIGATOR_LAUNCHER,GET,/api/v1/file-browser/search-content,NAVIGATOR_INTERNAL,FileBrowserController.searchContent,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/FileBrowserController.java:238,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (resolveClient),directory.file.search-content,NAVIGATOR_USER/AUTHENTICATED,NAVIGATOR_USER_TENANT_DIRECTORY_FILE_OWNER_RESOLVER[LIST_OR_BODY_TARGET],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/api/v1/gemini-workers/{workerId}/processes,NAVIGATOR_LAUNCHER,GET,/api/v1/gemini-workers/{workerId}/processes,NAVIGATOR_INTERNAL,GeminiWorkerController.listCliProcesses,addons/gemini-worker-agent/src/main/java/com/foggy/navigator/gemini/worker/controller/GeminiWorkerController.java:33,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (UserContext|getAuthToken|validateWorkerOwnership),worker.gemini.list-cli-processes,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/CONTROL_ACCESS,INSTANCE_ROOT_WORKER_GEMINI_TARGET_RESOLVER[workerId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:post:/api/v1/gemini-workers/{workerId}/processes/{pid}/kill,NAVIGATOR_LAUNCHER,POST,/api/v1/gemini-workers/{workerId}/processes/{pid}/kill,NAVIGATOR_INTERNAL,GeminiWorkerController.killCliProcess,addons/gemini-worker-agent/src/main/java/com/foggy/navigator/gemini/worker/controller/GeminiWorkerController.java:52,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (UserContext|getAuthToken|validateWorkerOwnership),worker.gemini.kill-cli-process,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/SECURITY_ACTION,INSTANCE_ROOT_WORKER_GEMINI_TARGET_RESOLVER[workerId|pid],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:get:/api/v1/langgraph-workers,NAVIGATOR_LAUNCHER,GET,/api/v1/langgraph-workers,NAVIGATOR_INTERNAL,LanggraphWorkerController.listWorkers,addons/langgraph-biz-worker/src/main/java/com/foggy/navigator/langgraph/worker/controller/LanggraphWorkerController.java:26,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (UserContext),worker.langgraph.list-workers,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/CONTROL_ACCESS,INSTANCE_ROOT_WORKER_LANGGRAPH_TARGET_RESOLVER[LIST_OR_BODY_TARGET],R1_SCOPED_READ,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED,INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:post:/api/v1/langgraph-workers,NAVIGATOR_LAUNCHER,POST,/api/v1/langgraph-workers,NAVIGATOR_INTERNAL,LanggraphWorkerController.registerWorker,addons/langgraph-biz-worker/src/main/java/com/foggy/navigator/langgraph/worker/controller/LanggraphWorkerController.java:32,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (UserContext),worker.langgraph.register-worker,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/CONTROL_ACCESS,INSTANCE_ROOT_WORKER_LANGGRAPH_TARGET_RESOLVER[LIST_OR_BODY_TARGET],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:delete:/api/v1/langgraph-workers/{workerId},NAVIGATOR_LAUNCHER,DELETE,/api/v1/langgraph-workers/{workerId},NAVIGATOR_INTERNAL,LanggraphWorkerController.deleteWorker,addons/langgraph-biz-worker/src/main/java/com/foggy/navigator/langgraph/worker/controller/LanggraphWorkerController.java:72,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (UserContext),worker.langgraph.delete-worker,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/SECURITY_ACTION,INSTANCE_ROOT_WORKER_LANGGRAPH_TARGET_RESOLVER[workerId],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:get:/api/v1/langgraph-workers/{workerId},NAVIGATOR_LAUNCHER,GET,/api/v1/langgraph-workers/{workerId},NAVIGATOR_INTERNAL,LanggraphWorkerController.getWorker,addons/langgraph-biz-worker/src/main/java/com/foggy/navigator/langgraph/worker/controller/LanggraphWorkerController.java:42,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (assertOwned),worker.langgraph.get-worker,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/CONTROL_ACCESS,INSTANCE_ROOT_WORKER_LANGGRAPH_TARGET_RESOLVER[workerId],R1_SCOPED_READ,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED,INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:put:/api/v1/langgraph-workers/{workerId},NAVIGATOR_LAUNCHER,PUT,/api/v1/langgraph-workers/{workerId},NAVIGATOR_INTERNAL,LanggraphWorkerController.updateWorker,addons/langgraph-biz-worker/src/main/java/com/foggy/navigator/langgraph/worker/controller/LanggraphWorkerController.java:49,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (assertOwned|getAuthToken|setAuthToken),worker.langgraph.update-worker,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/CONTROL_ACCESS,INSTANCE_ROOT_WORKER_LANGGRAPH_TARGET_RESOLVER[workerId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:post:/api/v1/langgraph-workers/{workerId}/health-check,NAVIGATOR_LAUNCHER,POST,/api/v1/langgraph-workers/{workerId}/health-check,NAVIGATOR_INTERNAL,LanggraphWorkerController.healthCheck,addons/langgraph-biz-worker/src/main/java/com/foggy/navigator/langgraph/worker/controller/LanggraphWorkerController.java:81,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (assertOwned),worker.langgraph.health-check,NAVIGATOR_USER/AUTHENTICATED; INSTANCE_ROOT/CONTROL_ACCESS,INSTANCE_ROOT_WORKER_LANGGRAPH_TARGET_RESOLVER[workerId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,INSTANCE_ROOT management exception is control-plane only and never authorizes runtime ask or Worker task impersonation,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY
mvc:post:/api/v1/session-relations/forward,NAVIGATOR_LAUNCHER,POST,/api/v1/session-relations/forward,NAVIGATOR_INTERNAL,SessionRelationController.forwardToNewSession,session-module/src/main/java/com/foggy/navigator/session/controller/SessionRelationController.java:21,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (UserContext),session.relation.forward-to-new-session,NAVIGATOR_USER/AUTHENTICATED,NAVIGATOR_USER_TENANT_SESSION_RELATION_OWNER_RESOLVER[LIST_OR_BODY_TARGET],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/api/v1/session-relations/forward/incoming/{targetSessionId},NAVIGATOR_LAUNCHER,GET,/api/v1/session-relations/forward/incoming/{targetSessionId},NAVIGATOR_INTERNAL,SessionRelationController.findIncomingForwardRelation,session-module/src/main/java/com/foggy/navigator/session/controller/SessionRelationController.java:30,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (UserContext),session.relation.find-incoming-forward-relation,NAVIGATOR_USER/AUTHENTICATED,NAVIGATOR_USER_TENANT_SESSION_RELATION_OWNER_RESOLVER[targetSessionId],R1_SCOPED_READ,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/api/v1/sessions,NAVIGATOR_LAUNCHER,GET,/api/v1/sessions,NAVIGATOR_INTERNAL,SessionController.listSessions,session-module/src/main/java/com/foggy/navigator/session/controller/SessionController.java:81,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (UserContext|getCurrentUser),session.list-sessions,NAVIGATOR_USER/AUTHENTICATED,NAVIGATOR_USER_TENANT_SESSION_OWNER_RESOLVER[LIST_OR_BODY_TARGET],R1_SCOPED_READ,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:post:/api/v1/sessions,NAVIGATOR_LAUNCHER,POST,/api/v1/sessions,NAVIGATOR_INTERNAL,SessionController.createSession,session-module/src/main/java/com/foggy/navigator/session/controller/SessionController.java:55,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (UserContext|getCurrentUser|requireOwnedSession|resourceAccessService),session.create-session,NAVIGATOR_USER/AUTHENTICATED,NAVIGATOR_USER_TENANT_SESSION_OWNER_RESOLVER[LIST_OR_BODY_TARGET],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/api/v1/sessions/configs,NAVIGATOR_LAUNCHER,GET,/api/v1/sessions/configs,NAVIGATOR_INTERNAL,SessionConfigController.listConfigs,session-module/src/main/java/com/foggy/navigator/session/controller/SessionConfigController.java:66,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (none),session.config.list-configs,NAVIGATOR_USER/AUTHENTICATED,NAVIGATOR_USER_TENANT_SESSION_CONFIG_OWNER_RESOLVER[LIST_OR_BODY_TARGET],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:post:/api/v1/sessions/configs,NAVIGATOR_LAUNCHER,POST,/api/v1/sessions/configs,NAVIGATOR_INTERNAL,SessionConfigController.listConfigsByPost,session-module/src/main/java/com/foggy/navigator/session/controller/SessionConfigController.java:74,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (none),session.config.list-configs-by-post,NAVIGATOR_USER/AUTHENTICATED,NAVIGATOR_USER_TENANT_SESSION_CONFIG_OWNER_RESOLVER[LIST_OR_BODY_TARGET],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:post:/api/v1/sessions/configs/batch-bind-auth,NAVIGATOR_LAUNCHER,POST,/api/v1/sessions/configs/batch-bind-auth,NAVIGATOR_INTERNAL,SessionConfigController.batchBindAuth,session-module/src/main/java/com/foggy/navigator/session/controller/SessionConfigController.java:95,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (UserContext|getAuthToken|getCurrentUser|requireOwnedSessions),session.config.batch-bind-auth,NAVIGATOR_USER/AUTHENTICATED,NAVIGATOR_USER_TENANT_SESSION_CONFIG_OWNER_RESOLVER[LIST_OR_BODY_TARGET],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/api/v1/sessions/guide-cards,NAVIGATOR_LAUNCHER,GET,/api/v1/sessions/guide-cards,NAVIGATOR_INTERNAL,SessionController.getGuideCards,session-module/src/main/java/com/foggy/navigator/session/controller/SessionController.java:222,Spring route-family permitAll/anyRequest + AuthInterceptor context + @RequireAuth(AUTHENTICATED),UserContext tenant/user plus resource-specific checks remain distributed (none),session.get-guide-cards,NAVIGATOR_USER/AUTHENTICATED,NAVIGATOR_USER_TENANT_SESSION_OWNER_RESOLVER[LIST_OR_BODY_TARGET],R1_SCOPED_READ,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
